,Unnamed: 0,corr_train,corr_test,r2_train,r2_test,num_obs,num_features,nrmse,baseline_nrmse,tumor,method,feature,measure
1046,75%,0.9758416166967367,0.6455253696266078,0.948883818220022,0.3751211948477504,951.0,1.0,0.4202980867220459,0.4497091509341142,tumor8,boosting,corum,75%
1047,max,0.999999997225641,0.9999988859567694,0.9999999942257196,0.9999975335715824,958.0,272.0,1.8265925233505569,1.399342158360009,tumor8,boosting,corum,max
1048,count,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,13606.0,tumor8,boosting,string,count
1049,mean,0.973887104063964,0.6991028498178817,0.9506468431585716,0.4958459712288786,636.7121123033955,325.14625900338086,0.2619042869254893,0.3895970803021698,tumor8,boosting,string,mean
1050,std,0.0503621427677845,0.2036065517049019,0.0728777372921821,0.2953680868738045,328.9007092440873,232.90043976645745,0.1195023025266283,0.1386035271632021,tumor8,boosting,string,std
1051,min,-2.1800276962496131e-16,-0.6820685639556537,-0.0057190996374325,-5.877569478313875,40.0,1.0,0.002494292782206,0.1638685570102454,tumor8,boosting,string,min
1052,25%,0.9737867117655336,0.6425411289327423,0.9480745764601242,0.3921769092455824,312.0,149.0,0.1827799493638264,0.2933481957915491,tumor8,boosting,string,25%
1053,50%,0.983238551186398,0.7588331394413037,0.9666543175299668,0.5657425619150391,768.0,266.0,0.2273616317115967,0.3549214538038171,tumor8,boosting,string,50%
1054,75%,0.989787741269795,0.8302337251140844,0.9795819627086192,0.6819753802081755,951.0,450.0,0.3066333749041083,0.4498125396152271,tumor8,boosting,string,75%
1055,max,0.9999999999999492,0.9999951945396892,0.999999999999888,0.9999887641289786,958.0,966.0,1.380045978564124,1.399342158360009,tumor8,boosting,string,max
1056,count,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,13602.0,tumor8,boosting,stringhi,count
1057,mean,0.957306520326864,0.6011415938877548,0.9203124320628222,0.3088402087155105,636.8511983531833,39.23680341126305,0.3066989413735668,0.3895163443817021,tumor8,boosting,stringhi,mean
1058,std,0.0880168856457356,0.2352234164431432,0.1150482158476487,0.4753710527940072,328.8479053364388,64.55782664495406,0.1466280085727553,0.1385341718172973,tumor8,boosting,stringhi,std
1059,min,-0.0095641408798975,-0.7295863632615822,-0.0141285490295013,-21.348761655493725,40.0,1.0,0.0014032181245857,0.1638685570102454,tumor8,boosting,stringhi,min
1060,25%,0.9583878467332796,0.4927102138089909,0.9129532121386332,0.1613793156920049,312.0,2.0,0.2083844988661119,0.2933110977035951,tumor8,boosting,stringhi,25%
1061,50%,0.9772867400216918,0.66433291021036,0.9537531255436016,0.4174588732560064,768.0,10.0,0.2674244397808232,0.3548848506349433,tumor8,boosting,stringhi,50%
1062,75%,0.986974207017364,0.7695567733701558,0.9735504305304372,0.5817634383838649,951.0,48.0,0.3616373449978726,0.4497562399494214,tumor8,boosting,stringhi,75%
1063,max,0.9999999999999746,0.9999988859567694,0.9999999999999308,0.9999975335715824,958.0,902.0,1.8265925233505569,1.399342158360009,tumor8,boosting,stringhi,max
